Provider,Beneficiaries_Count,Claims_Count,RenalDiseaseIndicator,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,is_inpatient,is_dead,is_claimcode,is_groupcode,is_deductible,ClaimPeriod_greater_DaysAdmitted,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,OPAnnualDeductibleAmt,InscClaimAmtReimbursed,DeductibleAmtPaid,Age,Days_Admitted,Diseases_Count,Total_Physicians,Total_ClaimCodes,Total_ProcedureCodes,Claim_Period,PotentialFraud
PRV56857,20,46,16,26,37,21,11,17,19,35,36,3,20,6,0,0,7,0,46,4,9756.304347826086,998.3478260869565,3539.3478260869565,711.7391304347826,358.2608695652174,0.0,74.30434782608695,0.0,5.021739130434782,1.6304347826086956,2.391304347826087,0.0,0.7608695652173914,0
PRV56858,23,40,15,17,19,12,15,7,15,30,31,22,16,3,0,0,12,0,40,4,6126.5,740.8,1682.25,429.0,196.75,5.5,71.55,0.0,4.675,1.5,2.65,0.0,1.5,0
PRV56860,3,3,1,0,0,1,1,0,0,1,2,0,2,0,0,0,1,0,3,1,0.0,0.0,1180.0,460.0,856.6666666666666,0.0,73.33333333333333,0.0,2.3333333333333335,1.6666666666666667,3.3333333333333335,0.0,6.666666666666667,0
PRV56861,22,31,10,8,19,13,3,5,9,17,26,12,10,5,0,0,5,0,31,3,5370.322580645161,723.483870967742,1559.3548387096773,488.38709677419354,179.3548387096774,0.0,72.3225806451613,0.0,4.096774193548387,1.6451612903225807,2.838709677419355,0.0,1.1935483870967742,0
PRV56862,8,14,6,4,10,11,1,8,6,12,12,4,6,3,0,0,3,0,14,1,20457.14285714286,1754.5714285714287,2398.5714285714284,889.2857142857143,213.57142857142858,0.0,83.5,0.0,5.5,1.2857142857142858,2.2142857142857144,0.0,0.5,0
PRV56863,29,52,5,19,28,15,2,20,23,33,39,11,19,1,0,0,9,0,52,3,3944.423076923077,513.4615384615385,1766.3461538461538,463.2692307692308,270.5769230769231,1.9230769230769231,68.67307692307692,0.0,4.038461538461538,1.4230769230769231,2.480769230769231,0.0,0.6346153846153846,0
PRV56864,12,24,2,12,18,14,2,9,14,19,17,6,12,1,0,5,6,0,24,3,875.8333333333334,89.0,1751.25,344.5833333333333,158.33333333333334,0.0,77.45833333333333,0.0,5.166666666666667,1.4166666666666667,2.0,0.0,2.5,0
PRV56866,23,68,11,25,50,24,3,17,24,57,60,22,29,10,0,0,17,0,68,14,4493.823529411765,753.8823529411765,3195.1470588235293,812.7941176470588,399.70588235294116,1.6176470588235294,83.17647058823529,0.0,4.720588235294118,1.4558823529411764,2.4705882352941178,0.0,2.9558823529411766,0
PRV56867,8,9,2,3,7,3,0,4,7,5,9,4,4,2,0,0,1,0,9,1,9187.777777777777,830.6666666666666,3860.0,1071.111111111111,381.1111111111111,7.777777777777778,72.88888888888889,0.0,5.333333333333333,1.8888888888888888,3.0,0.0,2.2222222222222223,0
PRV56868,7,18,1,4,10,2,0,6,13,16,15,6,2,2,0,0,2,0,18,4,13013.888888888889,1008.6666666666666,2413.3333333333335,492.77777777777777,421.6666666666667,0.0,71.66666666666667,0.0,4.222222222222222,1.7777777777777777,3.3333333333333335,0.0,1.2222222222222223,0
PRV56869,24,36,9,14,27,16,6,17,22,26,28,11,10,3,0,0,10,0,36,3,2519.722222222222,267.0,2432.777777777778,730.0,311.6666666666667,1.3888888888888888,74.16666666666667,0.0,5.0,1.5833333333333333,2.361111111111111,0.0,0.9166666666666666,0
PRV56870,13,13,4,5,9,7,2,6,4,10,12,3,6,1,13,0,13,13,13,0,13926.923076923076,1555.6923076923076,2695.3846153846152,734.6153846153846,9153.846153846154,1068.0,76.6923076923077,4.538461538461538,5.0,1.6923076923076923,8.307692307692308,0.9230769230769231,4.538461538461538,0
PRV56871,11,11,3,3,7,4,2,4,6,6,9,5,1,2,0,0,2,0,11,1,6973.636363636364,582.5454545454545,1144.5454545454545,256.3636363636364,395.45454545454544,4.545454545454546,76.27272727272727,0.0,4.454545454545454,1.9090909090909092,3.727272727272727,0.0,1.8181818181818181,0
PRV56873,2,2,1,2,1,1,1,0,2,2,2,1,1,1,1,0,1,1,2,0,7045.0,1602.0,3370.0,625.0,3035.0,534.0,79.5,1.5,7.0,1.0,5.0,0.0,1.5,0
PRV56877,34,44,5,20,21,13,0,13,25,29,32,20,10,8,15,0,23,15,44,6,12680.90909090909,1092.2727272727273,1195.909090909091,404.54545454545456,3872.9545454545455,365.22727272727275,74.81818181818181,1.9090909090909092,4.340909090909091,1.5909090909090908,4.295454545454546,0.20454545454545456,2.8636363636363638,1
PRV56878,8,26,5,4,16,5,0,6,17,21,21,8,6,0,0,0,5,0,26,1,1153.8461538461538,328.61538461538464,1701.923076923077,455.0,256.15384615384613,1.5384615384615385,80.15384615384616,0.0,4.0,1.5769230769230769,2.576923076923077,0.0,0.038461538461538464,0
PRV56879,6,7,2,3,4,3,1,0,2,0,3,1,1,0,0,0,3,0,7,1,0.0,0.0,2122.8571428571427,415.7142857142857,1162.857142857143,14.285714285714286,66.57142857142857,0.0,2.5714285714285716,1.1428571428571428,2.4285714285714284,0.0,0.14285714285714285,0
PRV56880,2,2,1,0,1,1,0,1,2,2,2,1,2,0,0,0,2,0,2,0,2500.0,534.0,2030.0,885.0,130.0,0.0,69.0,0.0,6.0,1.5,4.5,0.0,0.0,0
PRV56881,31,78,14,19,56,19,2,23,39,68,68,40,25,4,0,1,22,0,78,9,4641.282051282052,438.15384615384613,2314.358974358974,563.974358974359,220.51282051282053,1.9230769230769231,71.3076923076923,0.0,4.653846153846154,1.4102564102564104,2.4871794871794872,0.0,1.8205128205128205,0
PRV56882,10,21,1,5,9,5,0,2,7,12,17,4,4,0,0,0,3,0,21,2,714.2857142857143,254.28571428571428,1010.952380952381,550.0,192.85714285714286,1.9047619047619047,75.57142857142857,0.0,3.0952380952380953,1.5238095238095237,2.5714285714285716,0.0,1.9047619047619047,0
PRV56884,8,8,2,5,7,4,1,4,5,6,6,3,4,0,0,0,3,0,8,1,5750.0,267.0,2123.75,450.0,180.0,12.5,72.875,0.0,5.625,1.625,2.875,0.0,1.0,0
PRV56885,6,10,3,7,7,7,0,7,5,10,9,1,0,6,9,0,9,9,10,0,21634.0,3790.4,4145.0,596.0,6605.0,961.2,70.6,5.0,5.9,1.5,7.3,0.6,5.0,0
PRV56886,3,11,0,5,11,7,5,0,11,11,11,9,4,0,0,0,4,0,11,2,909.0909090909091,194.1818181818182,3044.5454545454545,558.1818181818181,123.63636363636364,0.0,78.0,0.0,6.7272727272727275,1.3636363636363635,3.1818181818181817,0.0,2.6363636363636362,0
PRV56887,11,36,2,12,1,9,13,0,18,10,11,20,17,1,0,0,3,0,36,2,2151.9444444444443,148.33333333333334,1865.0,439.1666666666667,253.33333333333334,6.388888888888889,83.38888888888889,0.0,3.111111111111111,1.75,2.3055555555555554,0.0,0.6111111111111112,0
PRV56888,10,10,4,3,7,6,2,2,3,5,8,4,3,2,0,0,2,0,10,2,9000.0,534.0,3383.0,880.0,605.0,1.0,72.0,0.0,4.5,1.8,3.8,0.0,0.2,0
PRV56889,29,50,2,21,36,22,10,12,22,40,39,22,11,1,5,1,14,5,50,1,12479.2,858.24,2658.6,509.4,2531.0,115.8,72.36,0.92,4.72,1.72,3.14,0.1,1.08,0
PRV56890,5,12,5,8,10,0,0,4,6,7,7,0,5,0,0,0,1,0,12,1,13533.333333333334,1513.0,1971.6666666666667,240.83333333333334,355.8333333333333,5.0,84.0,0.0,3.9166666666666665,1.25,2.3333333333333335,0.0,0.9166666666666666,0
PRV56891,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,8000.0,1068.0,940.0,500.0,10.0,20.0,47.0,0.0,5.0,1.0,2.0,0.0,0.0,0
PRV56892,5,13,5,6,8,8,0,2,0,8,2,5,8,2,0,0,2,0,13,2,8769.23076923077,328.61538461538464,2085.3846153846152,574.6153846153846,244.6153846153846,0.0,71.76923076923077,0.0,3.769230769230769,1.6153846153846154,2.4615384615384617,0.0,0.38461538461538464,0
PRV56893,7,7,4,2,5,5,1,3,5,5,5,2,1,1,0,0,1,0,7,3,12148.57142857143,1477.142857142857,5448.571428571428,1204.2857142857142,431.42857142857144,0.0,80.14285714285714,0.0,5.0,1.4285714285714286,2.2857142857142856,0.0,2.7142857142857144,0
PRV56894,23,26,4,9,15,10,2,9,9,13,17,7,6,1,0,0,7,0,26,4,1548.076923076923,205.3846153846154,2966.153846153846,864.6153846153846,167.69230769230768,0.0,72.65384615384616,0.0,3.769230769230769,1.6538461538461537,2.3461538461538463,0.0,1.9615384615384615,0
PRV56895,14,14,3,7,9,8,1,8,6,11,14,5,6,2,13,1,14,13,14,1,15604.285714285714,1568.5714285714287,2879.285714285714,771.4285714285714,10357.142857142857,991.7142857142857,73.64285714285714,7.285714285714286,5.5,1.5714285714285714,7.5,0.5,7.357142857142857,0
PRV56896,3,3,1,2,2,2,1,1,0,2,3,0,1,0,3,0,3,3,3,0,20750.0,1068.0,2213.3333333333335,476.6666666666667,20000.0,1068.0,65.66666666666667,9.333333333333334,4.666666666666667,2.3333333333333335,9.0,1.3333333333333333,9.333333333333334,0
PRV56897,8,8,2,2,7,4,1,3,4,7,7,6,3,2,8,0,8,8,7,0,11051.25,1468.5,3288.75,955.0,7750.0,934.5,73.5,5.25,5.75,1.75,8.625,1.125,5.25,0
PRV56900,2,2,1,2,1,1,0,1,1,1,2,1,1,1,2,0,2,2,2,0,20040.0,1602.0,380.0,30.0,9500.0,1068.0,84.5,5.0,6.0,2.0,7.5,0.5,5.0,0
PRV56901,48,66,14,19,45,24,8,22,29,49,53,19,12,10,0,0,17,0,66,9,2722.121212121212,291.27272727272725,1248.6363636363637,467.1212121212121,154.3939393939394,0.30303030303030304,72.92424242424242,0.0,4.393939393939394,1.6363636363636365,2.8333333333333335,0.0,0.8333333333333334,0
PRV56902,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,42050.0,3204.0,1300.0,510.0,4000.0,1068.0,81.0,3.0,4.0,1.0,9.0,0.0,3.0,0
PRV56903,2,2,2,2,2,2,1,2,2,2,2,1,0,0,2,0,2,2,2,0,56290.0,3204.0,14505.0,4070.0,28500.0,1068.0,67.0,10.0,8.0,2.0,9.0,2.0,10.0,0
PRV56904,4,4,1,3,1,3,0,2,3,4,4,3,0,0,4,0,4,4,4,0,8450.0,1335.0,1822.5,342.5,7000.0,1068.0,69.75,5.5,5.75,2.0,9.25,0.75,5.5,0
PRV56905,13,15,7,8,11,8,2,4,10,11,12,8,5,4,0,0,3,0,15,5,2773.3333333333335,427.2,4244.0,1261.3333333333333,405.3333333333333,3.3333333333333335,72.66666666666667,0.0,5.533333333333333,1.5333333333333334,3.2666666666666666,0.0,4.666666666666667,0
PRV56906,7,7,3,4,6,4,1,5,4,6,6,3,3,1,6,0,6,6,7,0,13188.57142857143,1525.7142857142858,2381.4285714285716,460.0,7442.857142857143,915.4285714285714,65.0,7.142857142857143,6.142857142857143,1.8571428571428572,6.857142857142857,0.5714285714285714,7.142857142857143,0
PRV56907,15,15,2,4,8,7,1,5,4,10,8,5,5,0,0,0,1,0,15,1,2655.3333333333335,356.0,1740.6666666666667,449.3333333333333,388.0,0.0,72.93333333333334,0.0,3.8,1.5333333333333334,1.8,0.0,1.3333333333333333,0
PRV56908,2,2,0,1,0,0,0,0,0,1,2,0,1,0,1,0,1,1,2,0,12150.0,1068.0,535.0,230.0,2530.0,534.0,68.5,0.0,2.5,1.0,5.0,0.0,0.0,0
PRV56909,6,7,0,4,2,5,0,1,2,5,5,0,1,2,3,0,3,3,7,1,7851.428571428572,1373.142857142857,1381.4285714285713,410.0,2655.714285714286,457.7142857142857,64.57142857142857,2.142857142857143,3.857142857142857,1.4285714285714286,5.142857142857143,0.2857142857142857,3.142857142857143,0
PRV56910,5,5,0,2,3,1,0,0,3,3,5,3,0,1,4,0,4,4,5,0,10660.0,1281.6,1732.0,224.0,7452.0,854.4,67.2,2.6,4.2,2.0,6.6,0.8,2.6,0
PRV56912,7,7,4,5,7,5,1,5,3,6,7,2,3,0,7,0,7,7,7,0,22131.428571428572,1983.4285714285713,4272.857142857143,1121.4285714285713,12857.142857142857,1068.0,74.42857142857143,5.285714285714286,6.285714285714286,1.7142857142857142,8.571428571428571,0.8571428571428571,5.285714285714286,0
PRV56914,6,6,1,3,5,3,2,1,4,6,6,3,4,0,6,0,6,6,6,0,13683.333333333334,1424.0,2590.0,1086.6666666666667,11666.666666666666,1068.0,70.0,7.333333333333333,6.166666666666667,1.8333333333333333,7.833333333333333,0.8333333333333334,7.333333333333333,0
PRV56915,4,4,3,3,4,4,1,3,1,3,4,1,3,2,4,0,4,4,4,0,13020.0,2136.0,11097.5,2957.5,7725.0,1068.0,81.5,5.75,7.25,2.0,9.25,0.75,5.75,0
PRV56916,10,11,3,5,9,8,4,8,7,9,9,5,4,4,11,0,11,11,11,0,20200.0,1844.7272727272727,877.2727272727273,418.1818181818182,10336.363636363636,1068.0,71.0909090909091,4.2727272727272725,6.545454545454546,1.7272727272727273,7.545454545454546,0.5454545454545454,4.2727272727272725,0
PRV56917,7,8,3,2,6,4,1,5,3,7,7,4,3,0,2,0,4,2,8,0,10628.75,1335.0,2118.75,813.75,1860.0,267.0,66.25,0.875,5.25,1.875,4.125,0.125,0.875,0
PRV56918,7,7,4,2,5,3,0,4,3,4,6,2,2,0,7,0,7,7,7,0,23560.0,1525.7142857142858,2380.0,385.7142857142857,20285.714285714286,1068.0,69.57142857142857,11.571428571428571,4.428571428571429,2.0,8.571428571428571,1.0,11.571428571428571,1
PRV56919,2,2,0,2,1,0,0,0,1,2,2,1,1,0,0,0,1,0,2,1,0.0,0.0,2710.0,1025.0,15.0,0.0,77.5,0.0,5.0,1.5,4.5,0.0,1.5,0
PRV56920,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,80.0,100.0,80.0,0.0,74.0,0.0,1.0,3.0,4.0,0.0,0.0,0
PRV56923,27,41,10,10,18,12,8,12,10,32,27,17,12,1,0,0,4,0,41,2,2732.9268292682927,468.8780487804878,1526.5853658536585,426.3414634146341,147.0731707317073,7.560975609756097,75.2439024390244,0.0,3.8780487804878048,1.7560975609756098,2.7804878048780486,0.0,0.975609756097561,0
PRV56926,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0.0,0.0,360.0,210.0,20.0,0.0,75.0,0.0,4.0,2.0,3.0,0.0,0.0,0
PRV56928,28,32,5,12,21,16,8,10,8,28,27,12,12,9,0,0,5,0,32,3,4045.0,523.375,1747.1875,578.4375,204.0625,3.4375,72.9375,0.0,5.09375,1.5625,2.96875,0.0,1.0,0
PRV56929,32,45,11,15,33,17,5,18,15,34,38,27,13,3,0,0,8,0,45,6,6754.444444444444,781.6888888888889,2756.8888888888887,716.4444444444445,170.44444444444446,3.111111111111111,72.24444444444444,0.0,4.844444444444444,1.488888888888889,2.1777777777777776,0.0,1.8444444444444446,0
PRV56930,19,24,4,8,13,12,2,7,8,18,18,4,1,3,0,0,3,0,24,2,0.0,0.0,1525.8333333333333,502.5,278.3333333333333,0.0,76.29166666666667,0.0,3.9166666666666665,1.7083333333333333,3.0833333333333335,0.0,1.6666666666666667,0
PRV56931,17,21,1,7,8,5,2,1,12,14,10,11,8,2,0,0,8,0,21,3,2266.6666666666665,349.5238095238095,2878.095238095238,576.6666666666666,314.76190476190476,0.0,69.28571428571429,0.0,3.8095238095238093,1.2380952380952381,3.0476190476190474,0.0,1.0952380952380953,0
PRV56932,8,9,6,2,8,7,2,3,4,5,8,1,3,2,0,0,1,0,9,1,2900.0,474.6666666666667,3031.1111111111113,782.2222222222222,90.0,3.3333333333333335,78.88888888888889,0.0,5.0,1.4444444444444444,1.4444444444444444,0.0,2.2222222222222223,0
PRV56933,12,12,2,6,9,3,0,2,4,9,9,3,3,0,0,0,2,0,12,2,1393.3333333333333,267.0,3339.1666666666665,713.3333333333334,388.3333333333333,0.0,65.33333333333333,0.0,4.0,1.5,3.1666666666666665,0.0,3.25,0
PRV56934,6,6,0,0,2,0,1,1,1,3,2,0,1,0,0,0,1,0,6,0,0.0,0.0,1521.6666666666667,603.3333333333334,75.0,0.0,75.83333333333333,0.0,1.8333333333333333,1.8333333333333333,2.6666666666666665,0.0,0.0,0
PRV56935,15,24,2,2,12,9,7,6,9,13,19,7,9,8,0,0,3,0,24,3,2418.3333333333335,400.5,2187.0833333333335,870.8333333333334,549.5833333333334,0.0,74.33333333333333,0.0,4.208333333333333,1.7083333333333333,2.5,0.0,1.25,0
PRV56937,5,5,0,1,2,1,0,1,3,2,3,1,2,0,0,0,1,0,5,2,0.0,0.0,1142.0,634.0,62.0,0.0,65.6,0.0,3.2,1.4,1.8,0.0,6.8,0
PRV56938,21,22,3,8,10,9,6,5,7,15,16,7,6,3,0,0,5,0,22,4,9931.818181818182,631.0909090909091,2256.3636363636365,708.6363636363636,174.54545454545453,3.6363636363636362,73.4090909090909,0.0,4.181818181818182,1.6363636363636365,2.090909090909091,0.0,2.5,0
PRV56939,15,16,5,4,11,6,2,5,8,11,12,9,6,0,0,0,6,0,16,1,2011.25,333.75,2483.75,580.0,317.5,5.0,70.9375,0.0,4.625,1.875,3.375,0.0,1.0,0
PRV56941,20,21,3,8,10,7,5,7,7,14,16,5,3,2,0,1,3,0,21,3,3305.2380952380954,356.0,1688.095238095238,615.7142857142857,203.8095238095238,4.761904761904762,74.0,0.0,4.0,1.5238095238095237,2.5238095238095237,0.0,2.857142857142857,0
PRV56942,23,24,6,14,13,16,5,9,10,19,18,8,7,3,0,0,6,0,24,2,4142.916666666667,578.5,2526.6666666666665,735.0,290.0,1.6666666666666667,76.45833333333333,0.0,5.083333333333333,1.4583333333333333,2.75,0.0,0.9583333333333334,0
PRV56944,3,3,0,1,1,1,0,1,2,2,3,1,0,0,0,0,0,0,3,0,7333.333333333333,1234.6666666666667,1210.0,633.3333333333334,60.0,0.0,76.66666666666667,0.0,4.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0
PRV56945,41,57,15,22,40,16,9,16,28,39,36,14,20,9,0,0,8,0,57,12,2106.1403508771928,365.3333333333333,2298.59649122807,484.3859649122807,375.43859649122805,2.6315789473684212,75.03508771929825,0.0,4.368421052631579,1.5263157894736843,3.0526315789473686,0.0,2.0,0
PRV56946,1,2,0,2,0,2,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0.0,0.0,4120.0,1100.0,60.0,0.0,67.0,0.0,7.0,1.5,4.5,0.0,0.0,0
PRV56947,3,3,1,1,1,2,1,1,1,2,1,2,1,0,0,0,0,0,3,1,20440.0,1424.0,1530.0,1093.3333333333333,193.33333333333334,6.666666666666667,72.33333333333333,0.0,4.333333333333333,1.3333333333333333,4.666666666666667,0.0,1.0,0
PRV56948,3,3,0,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,3,0,0.0,0.0,2476.6666666666665,540.0,223.33333333333334,0.0,78.66666666666667,0.0,2.6666666666666665,0.6666666666666666,2.0,0.0,0.0,0
PRV56949,43,104,23,20,78,53,10,37,41,71,83,33,38,5,0,2,20,0,104,12,4521.442307692308,544.2692307692307,2511.923076923077,624.0384615384615,307.3076923076923,4.8076923076923075,72.86538461538461,0.0,4.509615384615385,1.625,2.7403846153846154,0.0,1.5673076923076923,0
PRV56950,3,3,3,2,3,3,3,1,2,2,2,1,1,0,0,0,2,0,3,0,5333.333333333333,712.0,5093.333333333333,1680.0,380.0,0.0,65.33333333333333,0.0,6.666666666666667,0.6666666666666666,2.6666666666666665,0.0,0.0,0
PRV56951,8,19,2,12,14,12,3,10,11,15,15,11,5,0,0,0,4,0,19,4,4315.789473684211,674.5263157894736,1710.5263157894738,586.8421052631579,272.10526315789474,3.6842105263157894,73.52631578947368,0.0,5.684210526315789,1.4736842105263157,2.8421052631578947,0.0,2.526315789473684,0
PRV56953,19,20,7,9,10,13,2,5,5,14,13,7,4,2,0,0,8,0,20,2,4022.5,584.0,1692.5,548.0,143.5,7.0,75.1,0.0,4.2,1.75,2.45,0.0,1.55,0
PRV56954,19,20,2,8,10,9,2,6,9,16,15,10,7,1,0,0,3,0,20,3,4562.5,609.0,1838.0,540.5,145.5,0.0,75.45,0.0,4.65,1.75,2.55,0.0,2.05,0
PRV56956,5,5,1,0,3,1,0,0,0,3,5,0,2,0,0,0,1,0,5,1,7000.0,640.8,4258.0,1210.0,562.0,0.0,67.6,0.0,2.8,1.6,1.8,0.0,4.0,0
PRV56957,108,138,28,53,79,60,21,38,55,94,91,47,44,17,0,0,31,0,138,12,5343.333333333333,386.95652173913044,2007.0289855072465,579.927536231884,321.7391304347826,4.27536231884058,69.94202898550725,0.0,4.340579710144928,1.463768115942029,2.5579710144927534,0.0,1.1884057971014492,0
PRV56958,12,13,5,3,9,4,1,2,9,11,11,3,5,0,0,0,1,0,13,2,2332.3076923076924,410.7692307692308,4601.538461538462,954.6153846153846,383.0769230769231,0.0,75.23076923076923,0.0,4.461538461538462,1.7692307692307692,2.769230769230769,0.0,3.076923076923077,0
PRV56960,8,8,1,4,5,3,2,3,3,8,6,1,2,1,0,0,1,0,8,0,3881.25,534.0,6661.25,1778.75,317.5,3.75,70.75,0.0,4.75,1.625,2.375,0.0,0.0,0
PRV56963,6,6,1,0,5,3,1,2,3,2,4,0,2,0,0,0,0,0,6,0,3916.6666666666665,2022.6666666666667,1240.0,520.0,240.0,0.0,78.83333333333333,0.0,3.6666666666666665,1.5,2.8333333333333335,0.0,0.0,0
PRV56964,5,5,0,2,2,1,1,3,0,2,3,0,1,1,0,0,0,0,5,0,9200.0,640.8,642.0,930.0,200.0,0.0,68.8,0.0,3.2,1.6,2.4,0.0,0.0,0
PRV56965,3,3,0,1,2,1,0,0,1,1,1,0,0,0,0,0,1,0,3,0,6333.333333333333,356.0,1170.0,80.0,216.66666666666666,0.0,74.66666666666667,0.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.0,0.0,0
PRV56966,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0.0,0.0,1155.0,195.0,120.0,0.0,67.5,0.0,1.5,2.0,1.5,0.0,0.0,0
PRV56967,79,91,15,32,55,37,8,29,45,60,63,32,26,3,0,1,17,0,91,10,2290.6593406593406,338.85714285714283,2988.4615384615386,745.3846153846154,279.56043956043953,4.175824175824176,72.91208791208791,0.0,4.285714285714286,1.4505494505494505,2.9450549450549453,0.0,1.4945054945054945,0
PRV56969,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,3000.0,1068.0,6780.0,760.0,10.0,0.0,85.0,0.0,6.0,1.0,1.0,0.0,0.0,0
PRV56970,2,2,0,1,1,1,0,0,1,1,2,1,0,0,0,0,0,0,2,0,5500.0,1068.0,970.0,630.0,105.0,0.0,59.5,0.0,4.0,1.5,1.0,0.0,0.0,0
PRV56971,4,4,0,0,2,1,0,3,2,4,4,1,3,1,0,0,0,0,4,0,8337.5,1068.0,5245.0,297.5,100.0,0.0,74.25,0.0,5.25,1.5,3.0,0.0,0.0,0
PRV56972,45,48,11,22,26,13,5,18,18,39,37,18,15,3,0,0,8,0,48,4,4504.375,445.0,2958.125,665.2083333333334,495.0,1.25,76.70833333333333,0.0,4.458333333333333,1.5625,2.7916666666666665,0.0,1.5416666666666667,0
PRV56973,17,17,3,4,8,5,2,5,8,11,13,4,5,1,0,0,1,0,17,0,3152.9411764705883,251.2941176470588,1778.8235294117646,867.6470588235294,307.05882352941177,0.5882352941176471,75.41176470588235,0.0,3.8823529411764706,1.588235294117647,2.176470588235294,0.0,0.0,0
PRV56974,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9280.0,1068.0,2370.0,540.0,80.0,0.0,98.0,0.0,3.0,2.0,2.0,0.0,0.0,0
PRV56976,6,6,2,1,5,4,0,0,4,5,4,3,0,0,0,0,2,0,6,3,1833.3333333333333,356.0,5996.666666666667,1723.3333333333333,323.3333333333333,0.0,80.66666666666667,0.0,4.333333333333333,1.3333333333333333,3.0,0.0,3.8333333333333335,0
PRV56977,8,8,2,5,8,6,4,2,3,7,6,3,3,2,0,0,2,0,8,1,12073.75,801.0,2360.0,1035.0,130.0,0.0,78.125,0.0,6.125,1.5,2.25,0.0,0.875,0
PRV56978,97,120,16,53,67,43,22,35,45,83,84,40,35,8,0,1,33,0,120,17,5183.0,605.0333333333333,2158.9166666666665,569.1666666666666,200.25,2.75,73.03333333333333,0.0,4.291666666666667,1.4833333333333334,2.2916666666666665,0.0,1.3833333333333333,0
PRV56980,17,17,2,7,10,5,3,4,8,9,14,5,9,0,0,0,3,0,17,1,823.5294117647059,188.47058823529412,2242.3529411764707,499.4117647058824,180.58823529411765,0.0,71.05882352941177,0.0,4.352941176470588,1.4705882352941178,2.3529411764705883,0.0,1.1764705882352942,0
PRV56981,7,7,1,2,1,2,0,2,1,3,3,3,0,0,0,0,1,0,7,0,2428.5714285714284,305.14285714285717,965.7142857142857,265.7142857142857,101.42857142857143,0.0,72.42857142857143,0.0,2.4285714285714284,1.5714285714285714,1.4285714285714286,0.0,0.0,0
PRV56982,21,24,4,6,15,8,5,8,9,15,14,12,6,1,0,0,1,0,24,2,4042.0833333333335,445.0,2486.6666666666665,621.25,394.5833333333333,4.166666666666667,72.875,0.0,4.125,1.4583333333333333,2.5416666666666665,0.0,1.6666666666666667,0
PRV56984,3,3,0,0,2,1,0,1,0,1,2,1,0,0,0,0,0,0,3,1,33.333333333333336,356.0,1530.0,173.33333333333334,260.0,0.0,70.66666666666667,0.0,2.6666666666666665,2.0,2.3333333333333335,0.0,1.0,0
PRV56985,17,17,5,8,12,7,2,1,5,14,13,5,2,0,0,0,3,0,17,1,3235.294117647059,502.5882352941176,2945.294117647059,723.5294117647059,114.11764705882354,2.3529411764705883,68.58823529411765,0.0,4.0588235294117645,1.8235294117647058,3.0588235294117645,0.0,0.058823529411764705,0
PRV56986,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.0,0.0,2145.0,200.0,155.0,0.0,76.5,0.0,0.0,2.5,1.5,0.0,0.0,0
PRV56987,7,7,1,3,4,3,0,2,6,6,7,1,0,1,0,0,2,0,7,0,5121.428571428572,1068.0,2362.8571428571427,532.8571428571429,172.85714285714286,0.0,76.28571428571429,0.0,4.714285714285714,1.4285714285714286,2.7142857142857144,0.0,0.0,0
PRV56988,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,140.0,0.0,0.0,0.0,67.0,0.0,1.0,1.0,3.0,0.0,0.0,0
PRV56989,2,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0.0,0.0,690.0,85.0,55.0,0.0,71.0,0.0,2.0,2.0,2.0,0.0,0.0,0
PRV56990,11,55,13,23,38,26,0,11,27,48,30,11,27,16,0,0,9,0,55,6,327.27272727272725,116.50909090909092,2206.909090909091,432.90909090909093,151.27272727272728,0.0,71.52727272727273,0.0,4.672727272727273,1.5272727272727273,2.381818181818182,0.0,1.8,0
PRV56991,15,15,3,7,10,8,5,3,6,11,12,5,5,1,0,0,3,0,15,2,2474.6666666666665,213.6,1962.6666666666667,731.3333333333334,442.6666666666667,0.0,72.06666666666666,0.0,4.866666666666666,1.6666666666666667,2.933333333333333,0.0,1.2,0
